created_date,hashtags,num_hashtags,tweet_length,tweet_text,group,token_count,split_count,token_diff
2020-08-26 04:42:59,tomwolf pennsylvania,2,144,"#tomwolf #pennsylvania 
Pa is being played &amp; suffering financial losses due to wolfs collusion with enemy combatant… https://t.co/zkHl9eRh6m",antimask,25,18,7
2020-08-26 04:42:21,plandemic Event201,2,136,"@EvanMcFatridge The #plandemic kicked off with the World Military games in Wuhan, China last October. #Event201… https://t.co/RZLHQMTbJl",antimask,22,17,5
2020-08-26 04:39:56,plandemic CovidHoax,2,68,The rest of the world! #plandemic #CovidHoax https://t.co/mzX140bUd2,antimask,11,8,3
2020-08-26 04:39:13,tomwolf pennsylvania covidhoax,3,139,#tomwolf #pennsylvania perpetrated #covidhoax. Lockdown politically motivated to steal election. Covid isolated to… https://t.co/mbBQUroAZ1,antimask,20,14,6
2020-08-26 04:33:02,covidHOAX PLANDEMIC2 KSBY NWO MCM,5,140,"#covidHOAX #PLANDEMIC2 

Every fucking day #KSBY my local #NWO/#MCM 
post this same fascist 
FEAR MONGERING propaga… https://t.co/TAA9xA2BwE",antimask,25,17,8
2020-08-26 04:25:48,Resisters,1,139,"#Resisters are springing up everywhere. Mass vaccination is being resisted. Please open your eyes and read, listen… https://t.co/JfhL81Y9ih",antimask,23,18,5
2020-08-26 03:51:27,covidfascism COVIDScam covidhoax covid19 covid1984,5,91,"Covid 1984

#covidfascism #COVIDScam #covidhoax #covid19 #covid1984 https://t.co/WvnVVvBgrD",antimask,14,8,6
2020-08-26 03:32:53,,0,134,"@MajorPatriot Perfect!  Let the schools know the pandemic is over!!!  

Please!!!  

There!  I said please...… https://t.co/fqTLUv5DDR",antimask,30,16,14
2020-08-26 03:14:26,covidhoax,1,62,"@ProjectLincoln 0 which Is the appropriate amount.

#covidhoax",antimask,11,8,3
2020-08-26 03:05:22,COVIDHOAX COVID1984 PLANDEMIC MasksOffAmerica NWO DemsAreDestroyingAmerica,6,140,"#COVIDHOAX #COVID1984 #PLANDEMIC #MasksOffAmerica
💥WE MUST STOP THE #NWO💥
 #DemsAreDestroyingAmerica 
Powerful: Cub… https://t.co/OnfscrQBie",antimask,26,13,13
2020-08-26 02:26:42,,0,140,@conspiracyb0t In the UK they announced live on the BBC news that building 7 had fallen 20 minutes before it actual… https://t.co/BTmnnj6wDx,antimask,24,22,2
2020-08-26 02:17:09,Media COVID__19 CovidHoax Plandemic,4,94,@TheTyee No the #Media is deceiving thus killing everything!! #COVID__19 #CovidHoax #Plandemic,antimask,18,12,6
2020-08-26 02:09:51,,0,140,Two new health-care facility outbreaks in B.C. https://t.co/aXWRDrSHN7 . Many believe Canadians have been lead down… https://t.co/IbVoMPOCI9,antimask,20,17,3
2020-08-26 02:05:06,,0,140,@NCVates @govkristinoem This is a stupid comment. Everyone needs to stop being scared of a virus that has a 99+% ra… https://t.co/KZlaIoDCPu,antimask,24,22,2
2020-08-26 02:01:33,CovidHoax COVID1984 Plandemic,3,75,"do you see it yet?
#CovidHoax #COVID1984 #Plandemic https://t.co/LXROF7YkDp",antimask,14,9,5
2020-08-26 02:00:01,CovidHoax,1,73,#CovidHoax @MassGovernor doesn’t believe in data. https://t.co/MJ0RpMoCrX,antimask,10,7,3
2020-08-26 01:56:40,,0,140,"@JustinTrudeau @PattyHajdu @CPHO_Canada Your time is drawing near...
you are going to answer for your treachery ver… https://t.co/SF6Lp5F59n",antimask,21,18,3
2020-08-26 01:50:39,fact CovidHoax,2,139,@Bird5Ca .. #fact .. in BC more people died of drugs in 1 fukking month than the total death count from #CovidHoax… https://t.co/2tPG22G3TW,antimask,26,23,3
2020-08-26 01:38:35,MandatoryVaccines Texas COVID19,3,140,No to #MandatoryVaccines in #Texas as state says the #COVID19 vaccine program will still go ahead even if kids stay… https://t.co/tdOYNhfVIS,antimask,25,21,4
2020-08-26 01:38:03,,0,139,See! they cant hide the facts when so many doctors and scientists and experts in the field are calling them out on… https://t.co/9XRgEnaW4T,antimask,27,23,4
2020-08-26 01:34:56,CovidHoax,1,43,End the #CovidHoax. https://t.co/2op6Wq5VWc,antimask,6,4,2
2020-08-26 01:15:15,Covid19UK,1,140,"4 mins in this Italian doc warns the masses what #Covid19UK really is! Think-Why isn't the govts, UN etc worried ab… https://t.co/InlvFQ8Ey2",antimask,29,22,7
2020-08-26 01:14:17,swabs coronavirus,2,140,What is in the #swabs when they test you for #coronavirus..because my daughter suddenly got sicker after being test… https://t.co/0iYZtEgA6X,antimask,25,20,5
2020-08-26 01:13:00,CovidHoax,1,111,@Tzipshmil @Acosta We’re 6 months in to flattening the curve and guess what. #CovidHoax https://t.co/Vl8SNjwQWs,antimask,18,15,3
2020-08-26 01:12:52,COVID19,1,134,Pre-release of taped celebration when Trump defeats COViD condemned by liberals in Leesburg Virginia #COVID19… https://t.co/TLIR76vcJM,antimask,20,16,4
2020-08-26 01:12:43,MasksOff CovidHoax,2,130,@RockeykelKelly @fionamflanagan1 Any Covid vaccine should be avoided like the plague. #MasksOff #CovidHoax https://t.co/0PN00UapPh,antimask,17,14,3
2020-08-26 00:16:08,,0,140,"Received ""Community Update"" email from Broadway Shopping Centre that one customer, yes one, had a positive test for… https://t.co/6eaNzYvwzT",antimask,24,19,5
2020-08-26 00:10:26,BlackLivesMatter Canada Cdnpoli abpoli Ableg,5,136,"Will they ever admit they are wrong?
https://t.co/aH1D4BpZcj

#BlackLivesMatter #Canada #Cdnpoli #abpoli #Ableg… https://t.co/kzQlP4P9mT",antimask,23,14,9
2020-08-26 00:09:07,CovidHoax,1,106,How many times can the news recycle the same picture to announce death? #CovidHoax https://t.co/7dytwbf2FA,antimask,17,15,2
2020-08-26 00:00:18,,0,140,"First they social distanced us-you said nothing, they locked us down-you said nothing, they masked us up-you said n… https://t.co/zWh3EmO5Yc",antimask,29,20,9
2020-08-25 23:50:59,covidhoax,1,131,"Van Morrison Blasts COVID “Pseudoscience,” Calls For “Full Capacity” Live Music https://t.co/usuUPgzOBu #covidhoax @twitter is evil",antimask,22,16,6
2020-08-25 23:49:50,,0,130,"@DrSamPage
@rockwoodschools
@ParkwaySchools

YOUNG CHILDREN FRUSTRATED AND IN TEARS OVER DIGITAL LEARNING… https://t.co/Oiu21SCMua",antimask,17,13,4
2020-08-25 23:39:40,COVIDIOT CovidHoax,2,140,@DWUhlfelderLaw @bannerite I hope the non maskers and #COVIDIOT #CovidHoax  people note this. They didn’t lose some… https://t.co/RufWPEYpXP,antimask,24,18,6
2020-08-25 23:29:12,,0,140,"Amen. .
How much is too much? 
Would you wear a helmet if it got to that point of insanity?  Or how about a full bl… https://t.co/RXnYrXjgDv",antimask,34,27,7
2020-08-25 23:25:42,covidhoax,1,72,The biggest crime against humanity is taking place right now. #covidhoax,antimask,13,11,2
2020-08-25 23:21:45,,0,139,Idaho legislature has the courage that @WAGOP and @jtwilcox111 lack. Cowards. Time to go to war with tyrant Inslee… https://t.co/noMOH9nFwA,antimask,23,20,3
2020-08-25 23:18:09,CovidHoax,1,50,"This 1000% 👇👇👇

#CovidHoax https://t.co/a0nJAI4h2r",antimask,10,5,5
2020-08-25 23:11:21,covidhoax,1,140,"@NYGovCuomo they are playing you..cdc says dont wear masks! Check out #covidhoax,plenty info about mask,HCQ,PCR TES… https://t.co/iePPMtgtKl",antimask,29,17,12
2020-08-25 22:52:36,,0,134,@Katalytical87 @BobRey77 @FelixAnchor__ @Ken37584707 @SusanIverach @Danbalkwill1 @theGusMcCrae @john_jakester… https://t.co/D3c5Xq5MdS,antimask,12,9,3
2020-08-25 22:50:51,,0,140,"The pathologization of dissent - Wake up, masks off, no more social distancing and speak loudly and proudly, lest y… https://t.co/OrRWMenKHs",antimask,25,21,4
2020-08-25 22:48:43,CovidHoax facemasks,2,72,@BorisJohnson And back without masks @BorisJohnson #CovidHoax #facemasks,antimask,10,8,2
2020-08-25 22:45:36,liars frauds COVIDHOAX,3,127,All you idiots care about is kissing each others asses.  YOU ALL NEED TO GO! #liars #frauds #COVIDHOAX… https://t.co/0PKiHsyVbv,antimask,26,19,7
2020-08-25 22:43:37,,0,139,@mayoroflasvegas @GovSisolak @CityOfLasVegas Now open up and congratulate Nevadans for hard work and surviving Sad… https://t.co/lGDl8eYuHt,antimask,17,16,1
2020-08-25 22:40:37,CovidHoax,1,48,"Great news. 

#CovidHoax https://t.co/2da9wTn9k7",antimask,7,4,3
2020-08-25 22:35:02,covid fearmongering,2,140,@RedPillMaC yes they are using #covid smh especially here in hawaii.... full of lies. #fearmongering news repeats i… https://t.co/fFhKFDntGM,antimask,24,19,5
2020-08-25 22:31:07,COVID19 coronavirus CovidHoax,3,69,"Missing Link
#COVID19 #coronavirus #CovidHoax https://t.co/rF3CKiURT2",antimask,10,6,4
2020-08-25 22:26:31,notomasks Fascism,2,96,"If you tolerate this then your children will be next
#notomasks #Fascism https://t.co/VCGnXhlhVX",antimask,16,13,3
2020-08-25 22:21:32,plandemic CovidHoax,2,98,@AlistairHaimes We have allowed ourselves to believe in the biggest con ever #plandemic #CovidHoax,antimask,16,14,2
2020-08-25 22:21:25,CovidHoax,1,144,"This 8-minute video will give you plenty of reason and confidence to stop enabling &amp; complying with the #CovidHoax.

https://t.co/kJxSggBcoI",antimask,27,20,7
2020-08-25 22:15:31,truth zionists,2,140,@newscomauHQ In other words he is speaking the #truth and trying to wake people up..and the #zionists don’t want th… https://t.co/x40U2TnFQ9,antimask,27,21,6
2020-08-25 22:13:15,CovidHoax scamdemic2020 plandemic,3,75,"Has Neil Ferguson been arrested yet? 

#CovidHoax #scamdemic2020 #plandemic",antimask,14,9,5
2020-08-25 22:09:51,MasksOff CovidHoax Covid1984,3,140,"🤩👍#MasksOff #CovidHoax #Covid1984
RESPONSE TO COVID19 IS A HOAX

COVID19 TESTING/DEATHS ARE FRAUDULENT - DO THE RES… https://t.co/2fRm4uT0CX",antimask,28,18,10
2020-08-25 22:07:14,DefundTheBBC boycottschools notomasks,3,122,"@davidkurten Theyve reached the depths of depravity, as have our scummy Govt!! 

#DefundTheBBC 
#boycottschools
#notomasks",antimask,25,15,10
2020-08-25 22:04:16,,0,139,@NYGovCuomo Like the science surrounding you deciding to place COVID patients in convalescent homes and having the… https://t.co/rGZwY92Gnd,antimask,19,18,1
2020-08-25 22:01:01,,0,135,Open the schools. Children have 0.00% chance of dying from Covid but are harmed for life by social distancing.… https://t.co/9JA12actko,antimask,24,20,4
2020-08-25 21:54:02,,0,140,"@AUsforthem @lyndsay_hopkins @UsforThemUK @GavinWilliamson You're a complete 
ignoramus @GavinWilliamson !! It will… https://t.co/Cjlp75DqS3",antimask,17,13,4
2020-08-25 21:43:27,,0,140,I'm on the road all day so I stopped at a gas station to use the restroom and of course they're not allowing anyone… https://t.co/buV7gsOO2T,antimask,29,25,4
2020-08-25 21:38:38,,0,134,"@LancsLass9 Yet more mind games, lucky some of us have seen through it. The sheeple need to wake the hell up!… https://t.co/zNdaMfrQXO",antimask,26,22,4
2020-08-25 21:28:20,,0,140,Can't believe I never saw this thread until today. Read it through. I always suspected the CCP was behind this whol… https://t.co/oYiCHfYVEk,antimask,26,22,4
2020-08-25 21:26:25,CovidHoax,1,135,"So now we have Big Pharma rort donations from @GregHuntMP for a disease that is a #CovidHoax.  
Both LNP &amp;… https://t.co/zVqkvkJMY1",antimask,27,21,6
2020-08-25 21:18:23,COVID19 CovidHoax PrimeMinister scamdemic2020,4,119,@BorisJohnson @MattHancock you are the most incompetent people alive. #COVID19 #CovidHoax #PrimeMinister #scamdemic2020,antimask,18,13,5
2020-08-25 21:13:44,CovidHoax,1,106,@JoelAck99 @cwylilian It is not as virulent as flu/pneumonia.  It is a #CovidHoax. https://t.co/XbDxHKmY4O,antimask,20,14,6
2020-08-25 21:09:58,,0,144,"Our tyrant here in WA, @GovInslee, doesn’t care that kids wont learn, and that many single &amp; working parents now ha… https://t.co/yZE8VG9X3W",antimask,30,22,8
2020-08-25 20:58:19,ImpeachmentTrial,1,140,"@TeamTrump @GOP Wrong. The viewers are in shock watching a train wreck. #ImpeachmentTrial ""Attaboy McConnell. You k… https://t.co/glNKCPpFTu",antimask,24,18,6
2020-08-25 20:48:29,,0,140,Can't even imagine subjecting children to this abuse.....Our grandkids are doing virtual learning at home until thi… https://t.co/bTRCqglM1f,antimask,22,18,4
2020-08-25 20:41:21,CovidHoax,1,116,"@twisted_voodoo It'll be next year now , the #CovidHoax fkd me up in that respect. 
We'll chat before then I'm sure.",antimask,28,21,7
2020-08-25 20:40:58,,0,140,"The recent heat has killed many more than Covid (ever could). Yet, the population accepts massive removal of libert… https://t.co/OfCgKv9yhg",antimask,25,20,5
2020-08-25 20:38:50,CovidHoax scamdemic2020 COVID19,3,140,No. Fucking. Way. #CovidHoax #scamdemic2020 #COVID19 BBC News - Face coverings U-turn for England’s secondary schoo… https://t.co/HDV6PysB1N,antimask,27,17,10
2020-08-25 20:38:23,,0,129,Thank you @RealDeniseWelch for speaking up about the MSM bullshit. We need more in the media like you 🙏🏽… https://t.co/GuDLMXNbV6,antimask,23,20,3
2020-08-25 20:34:34,COVID19 COVID covidhoax Election2020,4,81,Where's the lie? #COVID19 #COVID #covidhoax #Election2020 https://t.co/crTu95gaSi,antimask,14,8,6
2020-08-25 20:20:55,,0,127,"@Adrienne_k_c_k @AddsL @chelseahandler 1- @TheDemocrats @HouseDemocrats @SenateDems 
2- @SpeakerPelosi… https://t.co/v3dGgfF2YO",antimask,12,10,2
2020-08-25 20:17:28,Professor CovidHoax FakeNewsMedia,3,122,"@UniofOxford #Professor @carlheneghan says 'GET ON WITH YOUR LIVES' 

#CovidHoax  #FakeNewsMedia 

https://t.co/R0bZ3sIdg6",antimask,20,12,8
2020-08-25 20:13:13,CovidHoax,1,136,"@GovCanHealth It is even easier to not download the #CovidHoax alert app. The less unnecessary, invasive sh!t on our phones, the better.",antimask,27,22,5
2020-08-25 20:09:50,CovidHoax,1,140,"@Trey_VonDinkis Great commentary by @TuckerCarlson. Well worth reading. The #CovidHoax is about political power, no… https://t.co/SAqBDanjms",antimask,21,16,5
2020-08-25 20:07:38,CovidHoax COVID19 coronavirusuk,3,103,I hope the foil hat nutters are taking note. #CovidHoax #COVID19 #coronavirusuk https://t.co/POHR5MkTyO,antimask,17,13,4
2020-08-25 20:06:43,Spain CovidHoax Cases CaseDemic Doctor,5,139,🚨Chaos in #Spain. As #CovidHoax #Cases continue to fuel the #CaseDemic and senior #Doctor tells all about the full… https://t.co/tLdwhKVuYX,antimask,28,20,8
2020-08-25 20:06:38,,0,140,Let that sink in before you don your mask and buy into a frenzy of fear. In any respiratory disease EVER in our his… https://t.co/emyEFSxBzq,antimask,27,25,2
2020-08-25 20:04:30,RogueScholarLife CovidHoax,2,120,"The CDC no longer recommends 14-day self quarantine for travelers

#RogueScholarLife #CovidHoax

https://t.co/tkETtlvxRV",antimask,19,13,6
2020-08-25 20:03:32,FlattenTheCurve,1,143,It is now day 162 of the 15 days to #FlattenTheCurve &amp; this graph from @EthicalSkeptic beautifully illustrates one… https://t.co/6r3HIWF6LC,antimask,24,20,4
2020-08-25 20:03:31,Hospikill CovidHoax cases,3,130,🚨Asmin at large #Hospikill DisTrust tells all about how many #CovidHoax #cases they’ve had across their 3… https://t.co/8b4IrOiD1e,antimask,24,18,6
2020-08-25 20:00:36,Italian Hospikills CovidHoax COVID19,4,140,🚨Remember #Italian #Hospikills being ravaged by the #CovidHoax #COVID19 Chaos across ALL their wards and bodies eve… https://t.co/sZOjc7Wft5,antimask,24,18,6
2020-08-25 19:56:34,,0,140,"@FreedomFdtn Sleepy @JayInslee will never voluntarily relinquish the dictatorial power he has seized, with the acqu… https://t.co/fmKBQJY720",antimask,19,17,2
2020-08-25 19:50:49,NoToMasks ChinaVirus Scamdemic,3,140,@UNFspinnaker Would be better if it stopped the indoctrination going on #NoToMasks #ChinaVirus #Scamdemic Break the… https://t.co/aPgNiUteLc,antimask,21,17,4
2020-08-25 19:44:24,,0,140,"@GovMurphy @FirstLadyNJ This is Child Abuse.

Gov Murphy should be held to account for this in NJ, as it will happe… https://t.co/fprRhx7LAo",antimask,26,22,4
2020-08-25 19:27:37,Canada cdnpoli AbLeg abpoli USA USAonFire,6,138,"The truth about the Jacob Blake shooting
https://t.co/ZtIkr2INdO

#Canada #cdnpoli #AbLeg #abpoli #USA #USAonFire… https://t.co/YmrNotGSRC",antimask,24,15,9
2020-08-25 19:21:42,CoronaTimo CoronaFarsa Genocidio RebroteTimo NoAlConfinamiento NoAlNuevoOrdenMundial,6,140,Gran video #CoronaTimo @BoseOfficial #CoronaFarsa #Genocidio #RebroteTimo #NoAlConfinamiento #NoAlNuevoOrdenMundial… https://t.co/J8lqX1HVqJ,antimask,17,10,7
2020-08-25 19:15:24,TiesAndLies covidhoax,2,130,"There is a role for antigen tests...says the guy who got a false positive antigen test. 🙄 

@GovMikeDeWine #TiesAndLies #covidhoax",antimask,26,20,6
2020-08-25 18:54:46,covidHOAX PLANDEMIC,2,140,"#covidHOAX #PLANDEMIC 

Why FORCE vaccines?

Viruses are NOT contagious 
Vaccines haven't stopped ANY pandemic EVER… https://t.co/vs2YOvLMkb",antimask,24,16,8
2020-08-25 18:53:08,NoMask MaskFree CovidHoax Covid_19,4,90,"The Truth Behind The Mask

https://t.co/1FOCYEr8qv

#NoMask #MaskFree #CovidHoax #Covid_19",antimask,16,10,6
2020-08-25 18:45:39,,0,133,I'm shocked that @GovMikeDeWine didn't have the information about the contract he signed with @pih regarding… https://t.co/x9uIKRgnoy,antimask,20,17,3
2020-08-25 18:41:25,,0,130,"I hope you lot at @BBCNews @GMB @itvnews @Channel4News @SkyNews &amp; particular @piersmorgan, @Dr_Ellie,… https://t.co/3fP8Yhfnjq",antimask,20,15,5
2020-08-25 18:30:35,TrudeauCorruption,1,142,"Some of us know what CCP was &amp; is up to.  Just not enough yet!  We just gotta keep educating!

#TrudeauCorruption… https://t.co/3nHr519Fr6",antimask,33,22,11
2020-08-25 18:29:20,CovidHoax,1,140,@AConcernedCath1 @susan_raciti ...The #CovidHoax is just one more crisis that can be exploited to further the commu… https://t.co/8vbwusC8Hx,antimask,21,18,3
2020-08-25 18:21:55,covidhoax,1,128,How many times have you been to the doctor when your sick and they say there’s nothing they can do it’s a virus 🤷🏼‍♀️ #covidhoax,antimask,31,25,6
2020-08-25 18:19:37,SNP nicolasturgeon,2,140,"The #SNP #nicolasturgeon now saying kids have to wear masks in school so, in 3 weeks they can say ‘look at us we sa… https://t.co/7UkbWFxAB0",antimask,30,25,5
2020-08-25 18:13:57,CovidHoax NoMasks,2,105,"@GrimsbyLive Disgraceful, this is child abuse. Do not consent to your own enslavement #CovidHoax #NoMasks",antimask,19,15,4
2020-08-25 18:09:13,,0,140,@NYGovCuomo Yeah kinda like covid having a 98.6% survival rating? Yet we shut everything down put millions out of a… https://t.co/XyCiCAxfa6,antimask,24,21,3
